4.810461406506389981e-01
6.782363912759188374e-01
7.343289252609352946e-02
9.451928741839399351e-02
9.759329319121909929e-01
3.948874202078999085e-01
2.618147073688761317e-01
6.418432940423824951e-01
1.234628336873768717e-01
6.674730527644243683e-01
