0,0.814
0,0.762
0,0.826
0,0.818
0,0.848
0,0.806
0,0.812
0,0.82
0,0.818
0,0.81
0,0.822
0,0.812
0,0.848
0,0.81
0,0.838
0,0.866
0,0.83
0,0.858
0,0.826
0,0.838
0,0.844
0,0.782
0,0.824
0,0.826
0,0.814
0,0.874
0,0.79
0,0.826
0,0.808
0,0.86
0,0.85
